class_index,category_id,species_name,precision,recall,f1,support
829,6695,Chromolaena odorata,1.0,0.2,0.3333333333333333,5
830,6703,Cirsium arizonicum,0.2857142857142857,0.4,0.3333333333333333,5
831,6721,Coreopsis lanceolata,0.6666666666666666,0.4,0.5,5
832,6744,Dimorphotheca fruticosa,0.75,0.6,0.6666666666666666,5
833,6750,Echinacea purpurea,0.75,0.6,0.6666666666666666,5
834,6767,Ericameria nauseosa,0.6666666666666666,0.4,0.5,5
835,6772,Erigeron compositus,0.5,0.6,0.5454545454545454,5
836,6782,Eriophyllum lanatum,0.5714285714285714,0.8,0.6666666666666666,5
837,6792,Eurybia divaricata,1.0,1.0,1.0,5
838,6814,Grindelia stricta,0.6666666666666666,0.4,0.5,5
839,6897,Mikania micrantha,0.5,0.4,0.4444444444444444,5
840,6944,Pluchea camphorata,0.6666666666666666,0.8,0.7272727272727273,5
841,6946,Pluchea odorata,0.6666666666666666,0.8,0.7272727272727273,5
842,6973,Senecio glomeratus,0.25,0.2,0.2222222222222222,5
843,6999,Solidago hispida,0.0,0.0,0.0,5
844,7040,Tarchonanthus littoralis,0.0,0.0,0.0,5
845,7043,Thelesperma filifolium,0.6,0.6,0.6,5
846,7052,Tridax procumbens,0.4,0.4,0.4,5
847,7059,Urospermum picroides,0.4,0.4,0.4,5
848,7069,Viguiera dentata,0.3333333333333333,0.6,0.42857142857142855,5
849,7114,Triodanis biflora,0.42857142857142855,0.6,0.5,5
850,7116,Wahlenbergia albomarginata,0.5,0.2,0.2857142857142857,5
851,7124,Nymphoides indica,0.75,0.6,0.6666666666666666,5
852,7133,Borago officinalis,0.5,0.6,0.5454545454545454,5
853,7134,Buglossoides arvensis,0.5,0.4,0.4444444444444444,5
854,7140,Echium vulgare,0.5555555555555556,1.0,0.7142857142857143,5
855,7168,Mertensia paniculata,0.5,0.6,0.5454545454545454,5
856,7190,Phacelia crenulata,0.6666666666666666,0.8,0.7272727272727273,5
857,7239,Cardamine pratensis,0.75,0.6,0.6666666666666666,5
858,7269,Raphanus sativus,0.8,0.8,0.8,5
859,7297,Brunia noduliflora,0.4,0.4,0.4,5
860,7304,Mesembryanthemum cordifolium,0.5714285714285714,0.8,0.6666666666666666,5
861,7313,Amaranthus palmeri,0.4,0.4,0.4,5
862,7365,Echinocereus fendleri,0.2222222222222222,0.4,0.2857142857142857,5
863,7377,Ferocactus emoryi,0.7142857142857143,1.0,0.8333333333333334,5
864,7385,Lophocereus schottii,1.0,0.4,0.5714285714285714,5
865,7441,Rabelera holostea,0.25,0.2,0.2222222222222222,5
866,7445,Saponaria officinalis,0.75,0.6,0.6666666666666666,5
867,7447,Silene acaulis,0.8333333333333334,1.0,0.9090909090909091,5
868,7457,Silene stellata,0.8,0.8,0.8,5
869,7459,Silene virginica,0.8333333333333334,1.0,0.9090909090909091,5
870,7466,Stellaria nemorum,0.2222222222222222,0.4,0.2857142857142857,5
871,7499,Abronia umbellata,0.7142857142857143,1.0,0.8333333333333334,5
872,7515,Plumbago auriculata,0.8,0.8,0.8,5
873,7521,Chorizanthe brevicornu,0.2,0.2,0.2,5
874,7531,Eriogonum nudum,0.25,0.2,0.2222222222222222,5
875,7542,Muehlenbeckia complexa,0.4,0.4,0.4,5
876,7548,Persicaria hydropiper,0.5714285714285714,0.8,0.6666666666666666,5
877,7562,Reynoutria sachalinensis,0.5,0.2,0.2857142857142857,5
878,7648,Lonicera japonica,0.0,0.0,0.0,5
879,7657,Scabiosa columbaria,0.6666666666666666,0.4,0.5,5
880,7694,Impatiens noli-tangere,0.42857142857142855,0.6,0.5,5
881,7735,Erica imbricata,0.5,0.2,0.2857142857142857,5
882,7771,Pyrola picta,0.6,0.6,0.6,5
883,7803,Fouquieria splendens,1.0,0.2,0.3333333333333333,5
884,7833,Phlox paniculata,0.3333333333333333,0.2,0.25,5
885,7859,Lysimachia quadrifolia,0.0,0.0,0.0,5
886,7881,Sarracenia alata,0.36363636363636365,0.8,0.5,5
887,7885,Sarracenia purpurea,0.3333333333333333,0.4,0.36363636363636365,5
888,7938,Chamaecytisus ruthenicus,0.5,0.6,0.5454545454545454,5
889,7972,Hoffmannseggia microphylla,0.6,0.6,0.6,5
890,8003,Lupinus concinnus,0.625,1.0,0.7692307692307693,5
891,8029,Mimosa pudica,0.75,0.6,0.6666666666666666,5
892,8034,Olneya tesota,0.42857142857142855,0.6,0.5,5
893,8054,Psorothamnus spinosus,1.0,0.4,0.5714285714285714,5
894,8082,Tephrosia virginiana,0.0,0.0,0.0,5
895,8087,Trifolium aureum,0.5,0.4,0.4444444444444444,5
896,8089,Trifolium depauperatum,0.375,0.6,0.46153846153846156,5
897,8102,Trifolium willdenovii,0.6,0.6,0.6,5
898,8171,Quercus buckleyi,0.4,0.4,0.4,5
899,8196,Quercus nigra,0.0,0.0,0.0,5
900,8229,Amsonia tabernaemontana,0.7142857142857143,1.0,0.8333333333333334,5
901,8232,Araujia sericifera,0.0,0.0,0.0,5
902,8244,Asclepias humistrata,0.6666666666666666,0.4,0.5,5
903,8279,Parsonsia heterophylla,0.0,0.0,0.0,5
904,8303,Gentiana linearis,0.6666666666666666,0.8,0.7272727272727273,5
905,8326,Coprosma foetidissima,0.3333333333333333,0.4,0.36363636363636365,5
906,8330,Coprosma repens,0.6,0.6,0.6,5
907,8359,Psychotria asiatica,0.16666666666666666,0.4,0.23529411764705882,5
908,8386,Geranium sibiricum,0.6666666666666666,0.4,0.5,5
909,8395,Avicennia germinans,0.0,0.0,0.0,5
910,8459,Marrubium vulgare,1.0,0.4,0.5714285714285714,5
911,8475,Origanum vulgare,0.5,0.4,0.4444444444444444,5
912,8511,Stachys floridana,1.0,0.2,0.3333333333333333,5
913,8533,Utricularia gibba,0.0,0.0,0.0,5
914,8563,Aphyllon uniflorum,0.4,0.4,0.4,5
915,8564,Bartsia alpina,0.3333333333333333,0.2,0.25,5
916,8588,Castilleja wightii,1.0,0.8,0.8888888888888888,5
917,8595,Lathraea squamaria,1.0,0.6,0.75,5
918,8635,Bacopa monnieri,0.0,0.0,0.0,5
919,8637,Chelone glabra,0.25,0.4,0.3076923076923077,5
920,8654,Mecardonia procumbens,0.3333333333333333,0.4,0.36363636363636365,5
921,8662,Penstemon digitalis,0.3333333333333333,0.2,0.25,5
922,8669,Penstemon procerus,0.8,0.8,0.8,5
923,8690,Veronica beccabunga,0.5,0.2,0.2857142857142857,5
924,8698,Veronica persica,0.5,0.6,0.5454545454545454,5
925,8707,Veronicastrum virginicum,0.5,0.6,0.5454545454545454,5
926,8774,Croton lindheimeri,0.3333333333333333,0.2,0.25,5
927,8797,Euphorbia marginata,0.5,0.4,0.4444444444444444,5
928,8814,Jatropha dioica,0.0,0.0,0.0,5
929,8858,Populus deltoides,0.0,0.0,0.0,5
930,8865,Salix alba,0.0,0.0,0.0,5
931,8868,Salix caprea,0.2,0.2,0.2,5
932,8888,Viola blanda,0.3333333333333333,0.4,0.36363636363636365,5
933,8889,Viola canadensis,0.8333333333333334,1.0,0.9090909090909091,5
934,8892,Viola hastata,0.5,0.6,0.5454545454545454,5
935,8910,Viola riviniana,1.0,0.2,0.3333333333333333,5
936,8944,Hibiscus denudatus,0.4444444444444444,0.8,0.5714285714285714,5
937,8950,Hibiscus trionum,0.5,0.4,0.4444444444444444,5
938,8973,Sida ciliaris,0.7142857142857143,1.0,0.8333333333333334,5
939,8985,Urena lobata,0.75,0.6,0.6666666666666666,5
940,9022,Myrtus communis,0.25,0.2,0.2222222222222222,5
941,9029,Chylismia brevipes,0.75,0.6,0.6666666666666666,5
942,9030,Chylismia claviformis,0.5,0.4,0.4444444444444444,5
943,9065,Oenothera glazioviana,0.5,0.4,0.4444444444444444,5
944,9077,Saltera sarcocolla,1.0,0.2,0.3333333333333333,5
945,9078,Brasenia schreberi,0.5714285714285714,0.8,0.6666666666666666,5
946,9091,Oxalis acetosella,1.0,0.6,0.75,5
947,9094,Oxalis debilis,0.2,0.2,0.2,5
948,9114,Hexastylis arifolia,0.3,0.6,0.4,5
949,9118,Saururus cernuus,0.3333333333333333,0.4,0.36363636363636365,5
950,9146,Berberis repens,0.6666666666666666,0.8,0.7272727272727273,5
951,9160,Argemone munita,0.6,0.6,0.6,5
952,9181,Glaucium flavum,0.75,0.6,0.6666666666666666,5
953,9200,Actaea rubra,0.3333333333333333,0.4,0.36363636363636365,5
954,9227,Clematis drummondii,0.375,0.6,0.46153846153846156,5
955,9228,Clematis lasiantha,0.5,0.8,0.6153846153846154,5
956,9231,Clematis paniculata,1.0,0.4,0.5714285714285714,5
957,9254,Nigella damascena,0.6,0.6,0.6,5
958,9287,Xanthorhiza simplicissima,0.3333333333333333,0.6,0.42857142857142855,5
959,9306,Ficus aurea,0.125,0.2,0.15384615384615385,5
960,9309,Ficus petiolaris,0.2,0.2,0.2,5
961,9313,Morus alba,0.2,0.4,0.26666666666666666,5
962,9320,Ceanothus crassifolius,0.16666666666666666,0.2,0.18181818181818182,5
963,9332,Ceanothus velutinus,0.3333333333333333,0.2,0.25,5
964,9339,Frangula caroliniana,0.14285714285714285,0.2,0.16666666666666666,5
965,9344,Rhamnus cathartica,0.0,0.0,0.0,5
966,9371,Comarum palustre,1.0,0.6,0.75,5
967,9386,Fragaria virginiana,0.8,0.8,0.8,5
968,9388,Geum aleppicum,0.5,0.6,0.5454545454545454,5
969,9404,Photinia serratifolia,0.2,0.2,0.2,5
970,9466,Rubus hispidus,0.2222222222222222,0.4,0.2857142857142857,5
971,9481,Rubus ursinus,0.0,0.0,0.0,5
972,9482,Sanguisorba canadensis,1.0,0.8,0.8888888888888888,5
973,9495,Spiraea splendens,0.8,0.8,0.8,5
974,9526,Phoradendron leucarpum,0.6666666666666666,0.8,0.7272727272727273,5
975,9531,Mangifera indica,0.0,0.0,0.0,5
976,9540,Rhus ovata,0.75,0.6,0.6666666666666666,5
977,9563,Zanthoxylum fagara,0.42857142857142855,0.6,0.5,5
978,9573,Acer nigrum,0.25,0.4,0.3076923076923077,5
979,9575,Acer pensylvanicum,0.5,0.4,0.4444444444444444,5
980,9580,Acer saccharum,0.16666666666666666,0.2,0.18181818181818182,5
981,9628,Ribes cereum,1.0,0.8,0.8888888888888888,5
982,9692,Ipomoea batatas,1.0,0.2,0.3333333333333333,5
983,9710,Hydrolea ovata,0.6666666666666666,0.4,0.5,5
984,9719,Hyoscyamus niger,0.5,0.2,0.2857142857142857,5
985,9751,Ampelopsis arborea,0.4,0.4,0.4,5
986,9763,Vitis riparia,0.3333333333333333,0.2,0.25,5
987,9770,Guaiacum coulteri,0.3333333333333333,0.2,0.25,5
988,9772,Larrea tridentata,0.25,0.2,0.2222222222222222,5
989,9804,Larix laricina,0.6,0.6,0.6,5
990,9813,Picea rubens,0.5,0.6,0.5454545454545454,5
991,9824,Pinus jeffreyi,0.25,0.2,0.2222222222222222,5
992,9827,Pinus monophylla,0.42857142857142855,0.6,0.5,5
993,9852,Podocarpus laetus,1.0,0.2,0.3333333333333333,5
994,9862,Cyathea smithii,1.0,0.6,0.75,5
995,9897,Asplenium hookerianum,0.3333333333333333,0.2,0.25,5
996,9898,Asplenium montanum,0.5,0.6,0.5454545454545454,5
997,9905,Asplenium scolopendrium,0.75,0.6,0.6666666666666666,5
998,9971,Adiantum pedatum,0.5714285714285714,0.8,0.6666666666666666,5
999,9972,Aspidotis densa,0.42857142857142855,0.6,0.5,5
